created_at,full_text,tweet_url,media,relevan,link,case_folding,noise_removed,non_alpha_removed,stopword_removed,clean_text
26/09/2025 23:52,Bu Deyang kalau mau nangis ajak juga para pensiunan TNI yang jadi petinggi MBG dong. Minta maaf bareng bareng.. Nangis bareng bareng Satu team harus gitu Bu https://t.co/w7ycDTsMEQ,https://x.com/undefined/status/1971724674225803305,individual,relevan,https://x.com/undefined/status/1971724674225803305,bu deyang kalau mau nangis ajak juga para pensiunan tni yang jadi petinggi mbg dong. minta maaf bareng bareng.. nangis bareng bareng satu team harus gitu bu https://t.co/w7ycdtsmeq,bu deyang kalau mau nangis ajak juga para pensiunan tni yang jadi petinggi mbg dong. minta maaf bareng bareng.. nangis bareng bareng satu team harus gitu bu ,bu deyang kalau mau nangis ajak juga para pensiunan tni yang jadi petinggi mbg dong minta maaf bareng bareng nangis bareng bareng satu team harus gitu bu,bu deyang nangis ajak pensiunan tni petinggi mbg maaf bareng bareng nangis bareng bareng team gitu bu,bu deyang nang ajak pensiun tni petinggi mbg maaf bareng bareng nang bareng bareng team gitu bu
26/09/2025 23:47,Para orang tua dan anak-anak sih yang memiliki peranan paling penting untuk menolak program Megaproyek Beracun Gini (MBG)... Biarkan proyek ini terus berjalan namun jangan pernah memakannya... Buanglah sampah pada tempatnya bukan pada perut kalian anak-anak Indonesia!!!,https://x.com/undefined/status/1971723430707056950,individual,relevan,https://x.com/undefined/status/1971723430707056950,para orang tua dan anak-anak sih yang memiliki peranan paling penting untuk menolak program megaproyek beracun gini (mbg)... biarkan proyek ini terus berjalan namun jangan pernah memakannya... buanglah sampah pada tempatnya bukan pada perut kalian anak-anak indonesia!!!,para orang tua dan anak-anak sih yang memiliki peranan paling penting untuk menolak program megaproyek beracun gini (mbg)... biarkan proyek ini terus berjalan namun jangan pernah memakannya... buanglah sampah pada tempatnya bukan pada perut kalian anak-anak indonesia!!!,para orang tua dan anak anak sih yang memiliki peranan paling penting untuk menolak program megaproyek beracun gini mbg biarkan proyek ini terus berjalan namun jangan pernah memakannya buanglah sampah pada tempatnya bukan pada perut kalian anak anak indonesia,orang tua anak anak sih memiliki peranan menolak program megaproyek beracun gini mbg biarkan proyek berjalan memakannya buanglah sampah tempatnya perut anak anak indonesia,orang tua anak anak sih milik peran tolak program megaproyek racun gin mbg biar proyek jalan makan buang sampah tempat perut anak anak indonesia
26/09/2025 20:18,Intinya makanan basi dihidangkn Knapa bisa basi? Bisa Krn efek penyimpanan dn pengolahan yg salah bisa Krn pendistribusian tp di atas smua itu psti Krn SOP nya brmasalah MBG bagus tp pengelolaan yg amburadul yg membuatnya membahayakan nyawa anak So plis pak @prabowo tinjau ulang! https://t.co/1FPjjtXZ2A,https://x.com/undefined/status/1971670854770807052,individual,relevan,https://x.com/undefined/status/1971670854770807052,intinya makanan basi dihidangkn knapa bisa basi? bisa krn efek penyimpanan dn pengolahan yg salah bisa krn pendistribusian tp di atas smua itu psti krn sop nya brmasalah mbg bagus tp pengelolaan yg amburadul yg membuatnya membahayakan nyawa anak so plis pak @prabowo tinjau ulang! https://t.co/1fpjjtxz2a,intinya makanan basi dihidangkn knapa bisa basi? bisa krn efek penyimpanan dn pengolahan yg salah bisa krn pendistribusian tp di atas smua itu psti krn sop nya brmasalah mbg bagus tp pengelolaan yg amburadul yg membuatnya membahayakan nyawa anak so plis pak  tinjau ulang! ,intinya makanan basi dihidangkn knapa bisa basi bisa krn efek penyimpanan dn pengolahan yg salah bisa krn pendistribusian tp di atas smua itu psti krn sop nya brmasalah mbg bagus tp pengelolaan yg amburadul yg membuatnya membahayakan nyawa anak so plis pak tinjau ulang,intinya makanan basi dihidangkn knapa basi krn efek penyimpanan dn pengolahan salah krn pendistribusian tp smua psti krn sop brmasalah mbg bagus tp pengelolaan amburadul membuatnya membahayakan nyawa anak so plis tinjau ulang,inti makan basi dihidangkn knapa basi krn efek simpan dn olah salah krn distribusi tp smua psti krn sop brmasalah mbg bagus tp kelola amburadul buat bahaya nyawa anak so plis tinjau ulang
26/09/2025 22:28,Lagian kenapa ngga di boikot aja sih MBG ini sudah ngga usah lagi anak2 makan MBG balikin ajah ke dapur2 pembuat nya. #BoikotMBG,https://x.com/undefined/status/1971703393094980050,individual,relevan,https://x.com/undefined/status/1971703393094980050,lagian kenapa ngga di boikot aja sih mbg ini sudah ngga usah lagi anak2 makan mbg balikin ajah ke dapur2 pembuat nya. #boikotmbg,lagian kenapa ngga di boikot aja sih mbg ini sudah ngga usah lagi anak2 makan mbg balikin ajah ke dapur2 pembuat nya. ,lagian kenapa ngga di boikot aja sih mbg ini sudah ngga usah lagi anak makan mbg balikin ajah ke dapur pembuat nya,ngga boikot sih mbg ngga anak makan mbg balikin ajah dapur pembuat,ngga boikot sih mbg ngga anak makan mbg balikin ajah dapur buat
26/09/2025 23:57,Salah kaprah kepala BGN ini. MBG itu tujuannya mulia. Tidak boleh menganggap sepele jika ada keracunan apalagi meninggal. Jangan lihat MBG sebagai project belaka. Ini soal pembangunan manusia. Selera kemanusiaan kepala MBG ini diragukan dan bahkan sangat buruk tak berkualitas.,https://x.com/undefined/status/1971725914536137202,individual,relevan,https://x.com/undefined/status/1971725914536137202,salah kaprah kepala bgn ini. mbg itu tujuannya mulia. tidak boleh menganggap sepele jika ada keracunan apalagi meninggal. jangan lihat mbg sebagai project belaka. ini soal pembangunan manusia. selera kemanusiaan kepala mbg ini diragukan dan bahkan sangat buruk tak berkualitas.,salah kaprah kepala bgn ini. mbg itu tujuannya mulia. tidak boleh menganggap sepele jika ada keracunan apalagi meninggal. jangan lihat mbg sebagai project belaka. ini soal pembangunan manusia. selera kemanusiaan kepala mbg ini diragukan dan bahkan sangat buruk tak berkualitas.,salah kaprah kepala bgn ini mbg itu tujuannya mulia tidak boleh menganggap sepele jika ada keracunan apalagi meninggal jangan lihat mbg sebagai project belaka ini soal pembangunan manusia selera kemanusiaan kepala mbg ini diragukan dan bahkan sangat buruk tak berkualitas,salah kaprah kepala bgn mbg tujuannya mulia menganggap sepele keracunan meninggal lihat mbg project belaka pembangunan manusia selera kemanusiaan kepala mbg diragukan buruk berkualitas,salah kaprah kepala bgn mbg tuju mulia anggap sepele racun tinggal lihat mbg project belaka bangun manusia selera manusia kepala mbg ragu buruk kualitas
26/09/2025 23:45,Badan Gizi Nasional menutup dapur satuan pelayanan pemenuhan gizi yang terindikasi bermasalah dalam program Makan Bergizi Gratis #BGNTUTUPDAPURBERMASALAH https://t.co/8ePuoSme4h,https://x.com/undefined/status/1971722756321656978,individual,relevan,https://x.com/undefined/status/1971722756321656978,badan gizi nasional menutup dapur satuan pelayanan pemenuhan gizi yang terindikasi bermasalah dalam program makan bergizi gratis #bgntutupdapurbermasalah https://t.co/8epuosme4h,badan gizi nasional menutup dapur satuan pelayanan pemenuhan gizi yang terindikasi bermasalah dalam program makan bergizi gratis  ,badan gizi nasional menutup dapur satuan pelayanan pemenuhan gizi yang terindikasi bermasalah dalam program makan bergizi gratis,badan gizi nasional menutup dapur satuan pelayanan pemenuhan gizi terindikasi bermasalah program makan bergizi gratis,badan gizi nasional tutup dapur satu layan penuh gizi indikasi masalah program makan gizi gratis
26/09/2025 23:11,Jadi Program MBG yang mana yg mau ditiru oleh Negara lain pak @prabowo ? https://t.co/wX82ae4GyC,https://x.com/undefined/status/1971714274797261205,individual,relevan,https://x.com/undefined/status/1971714274797261205,jadi program mbg yang mana yg mau ditiru oleh negara lain pak @prabowo ? https://t.co/wx82ae4gyc,jadi program mbg yang mana yg mau ditiru oleh negara lain pak  ? ,jadi program mbg yang mana yg mau ditiru oleh negara lain pak,program mbg ditiru negara,program mbg tiru negara
26/09/2025 22:10,BGN TUTUP DAPUR SPPG PENYEBAB KERACUNAN MBG BENTUK TIM INVESTIGASI KHUSUS DAN PERKETAT VERIFIKASI.#BGNTutupDapurBermasalah https://t.co/GwyvrZXGsG,https://x.com/undefined/status/1971698990883500200,individual,relevan,https://x.com/undefined/status/1971698990883500200,bgn tutup dapur sppg penyebab keracunan mbg bentuk tim investigasi khusus dan perketat verifikasi.#bgntutupdapurbermasalah https://t.co/gwyvrzxgsg,bgn tutup dapur sppg penyebab keracunan mbg bentuk tim investigasi khusus dan perketat verifikasi. ,bgn tutup dapur sppg penyebab keracunan mbg bentuk tim investigasi khusus dan perketat verifikasi,bgn tutup dapur sppg penyebab keracunan mbg bentuk tim investigasi khusus perketat verifikasi,bgn tutup dapur sppg sebab racun mbg bentuk tim investigasi khusus ketat verifikasi
26/09/2025 22:47,Sebaiknya semua siswa mulai BOIKOT MBG. Yang kelola MBG terbuat otak sinting cuma. Kalau MBG mau diteruskan maka serahkan dananya ke ortu siswa. Kalau tidak BOIKOT MBG. https://t.co/c8EhjpuwYa,https://x.com/undefined/status/1971708300086636611,individual,relevan,https://x.com/undefined/status/1971708300086636611,sebaiknya semua siswa mulai boikot mbg. yang kelola mbg terbuat otak sinting cuma. kalau mbg mau diteruskan maka serahkan dananya ke ortu siswa. kalau tidak boikot mbg. https://t.co/c8ehjpuwya,sebaiknya semua siswa mulai boikot mbg. yang kelola mbg terbuat otak sinting cuma. kalau mbg mau diteruskan maka serahkan dananya ke ortu siswa. kalau tidak boikot mbg. ,sebaiknya semua siswa mulai boikot mbg yang kelola mbg terbuat otak sinting cuma kalau mbg mau diteruskan maka serahkan dananya ke ortu siswa kalau tidak boikot mbg,siswa boikot mbg kelola mbg terbuat otak sinting mbg diteruskan serahkan dananya ortu siswa boikot mbg,siswa boikot mbg kelola mbg buat otak sinting mbg terus serah dana ortu siswa boikot mbg
26/09/2025 23:29,Dalam kasus MBG sekarang tiba saatnya saling menyalahkan dan saling menganggap diri paling benar TANPA adanya evaluasi secara menyeluruh. Heran? Gaklah kan emang begitu dari dulu. ,https://x.com/undefined/status/1971718783208423676,individual,relevan,https://x.com/undefined/status/1971718783208423676,dalam kasus mbg sekarang tiba saatnya saling menyalahkan dan saling menganggap diri paling benar tanpa adanya evaluasi secara menyeluruh. heran? gaklah kan emang begitu dari dulu. ,dalam kasus mbg sekarang tiba saatnya saling menyalahkan dan saling menganggap diri paling benar tanpa adanya evaluasi secara menyeluruh. heran? gaklah kan emang begitu dari dulu. ,dalam kasus mbg sekarang tiba saatnya saling menyalahkan dan saling menganggap diri paling benar tanpa adanya evaluasi secara menyeluruh heran gaklah kan emang begitu dari dulu,mbg menyalahkan menganggap evaluasi heran gaklah emang,mbg salah anggap evaluasi heran gaklah emang
26/09/2025 21:30,byangin lu pagi pagi pengen liat tiptop video rosblok lucu malah nemu mbg dibilang sabotase sma pemuja wowok tomlol ambis https://t.co/iThP0PoBLB,https://x.com/undefined/status/1971688780223611340,individual,not relevan,https://x.com/undefined/status/1971688780223611340,byangin lu pagi pagi pengen liat tiptop video rosblok lucu malah nemu mbg dibilang sabotase sma pemuja wowok tomlol ambis https://t.co/ithp0poblb,byangin lu pagi pagi pengen liat tiptop video rosblok lucu malah nemu mbg dibilang sabotase sma pemuja wowok tomlol ambis ,byangin lu pagi pagi pengen liat tiptop video rosblok lucu malah nemu mbg dibilang sabotase sma pemuja wowok tomlol ambis,byangin lu pagi pagi pengen liat tiptop video rosblok lucu nemu mbg dibilang sabotase sma pemuja wowok tomlol ambis,byangin lu pagi pagi ken liat tiptop video rosblok lucu nemu mbg bilang sabotase sma puja wowok tomlol ambis
26/09/2025 23:52,MBG di China. Dapur bersih higienis Budaya Tertib &amp; Disiplin yg ditanamkan kepada siswa Di Indonesia? https://t.co/KrxJUhwpyK,https://x.com/undefined/status/1971724466238747109,individual,not relevan,https://x.com/undefined/status/1971724466238747109,mbg di china. dapur bersih higienis budaya tertib &amp; disiplin yg ditanamkan kepada siswa di indonesia? https://t.co/krxjuhwpyk,mbg di china. dapur bersih higienis budaya tertib &amp; disiplin yg ditanamkan kepada siswa di indonesia? ,mbg di china dapur bersih higienis budaya tertib amp disiplin yg ditanamkan kepada siswa di indonesia,mbg china dapur bersih higienis budaya tertib amp disiplin ditanamkan siswa indonesia,mbg china dapur bersih higienis budaya tertib amp disiplin tanam siswa indonesia
26/09/2025 23:45,Tutup dapur bermasalah merupakan bukti BGN tangani masalah Program Makan Bergizi Gratis secara serius. #BGNTUTUPDAPURBERMASALAH https://t.co/sgZkIfwdXE,https://x.com/undefined/status/1971722704152941055,individual,relevan,https://x.com/undefined/status/1971722704152941055,tutup dapur bermasalah merupakan bukti bgn tangani masalah program makan bergizi gratis secara serius. #bgntutupdapurbermasalah https://t.co/sgzkifwdxe,tutup dapur bermasalah merupakan bukti bgn tangani masalah program makan bergizi gratis secara serius.  ,tutup dapur bermasalah merupakan bukti bgn tangani masalah program makan bergizi gratis secara serius,tutup dapur bermasalah bukti bgn tangani program makan bergizi gratis serius,tutup dapur masalah bukti bgn tangan program makan gizi gratis serius
26/09/2025 18:35,Org org bisa mantep mantep gini makanya apa ya? (Pasti bukan MBG prabowo gibran) https://t.co/6wNXubo2Sz,https://x.com/undefined/status/1971644872819143092,individual,not relevan,https://x.com/undefined/status/1971644872819143092,org org bisa mantep mantep gini makanya apa ya? (pasti bukan mbg prabowo gibran) https://t.co/6wnxubo2sz,org org bisa mantep mantep gini makanya apa ya? (pasti bukan mbg prabowo gibran) ,org org bisa mantep mantep gini makanya apa ya pasti bukan mbg prabowo gibran,org org mantep mantep gini mbg prabowo gibran,org org mantep mantep gin mbg prabowo gibran
26/09/2025 23:17,342 hari Presiden @prabowo Monitor Yth Bpk Presiden @prabowo @DPR_RI @KejaksaanRI @Gerindra Stop MBG Jangan makan MBG Bawa makanan dari rumah saja. Stop MBG. https://t.co/Qbpl9OvI0z,https://x.com/undefined/status/1971715783211602242,individual,relevan,https://x.com/undefined/status/1971715783211602242,342 hari presiden @prabowo monitor yth bpk presiden @prabowo @dpr_ri @kejaksaanri @gerindra stop mbg jangan makan mbg bawa makanan dari rumah saja. stop mbg. https://t.co/qbpl9ovi0z,342 hari presiden  monitor yth bpk presiden     stop mbg jangan makan mbg bawa makanan dari rumah saja. stop mbg. ,hari presiden monitor yth bpk presiden stop mbg jangan makan mbg bawa makanan dari rumah saja stop mbg,presiden monitor yth bpk presiden stop mbg makan mbg bawa makanan rumah stop mbg,presiden monitor yth bpk presiden stop mbg makan mbg bawa makan rumah stop mbg
26/09/2025 20:41,#MBG MENGERIKAN #serangga https://t.co/MYohgBOQOp,https://x.com/undefined/status/1971676500656349410,individual,relevan,https://x.com/undefined/status/1971676500656349410,#mbg mengerikan #serangga https://t.co/myohgboqop, mengerikan  ,mengerikan,mengerikan,keri
26/09/2025 23:16,Harusnya proyek MBG ini bisa jadi salah satu penyumbang utk gagasan 19 juta lapangan kerja khususnya bagi orang2 dr jurusan tekpang gizi tataboga dsb. Ini malah diisi sm boomer boomer keriput yang udah bau tanah.,https://x.com/undefined/status/1971715608762028273,individual,relevan,https://x.com/undefined/status/1971715608762028273,harusnya proyek mbg ini bisa jadi salah satu penyumbang utk gagasan 19 juta lapangan kerja khususnya bagi orang2 dr jurusan tekpang gizi tataboga dsb. ini malah diisi sm boomer boomer keriput yang udah bau tanah.,harusnya proyek mbg ini bisa jadi salah satu penyumbang utk gagasan 19 juta lapangan kerja khususnya bagi orang2 dr jurusan tekpang gizi tataboga dsb. ini malah diisi sm boomer boomer keriput yang udah bau tanah.,harusnya proyek mbg ini bisa jadi salah satu penyumbang utk gagasan juta lapangan kerja khususnya bagi orang dr jurusan tekpang gizi tataboga dsb ini malah diisi sm boomer boomer keriput yang udah bau tanah,proyek mbg salah penyumbang gagasan juta lapangan kerja orang dr jurusan tekpang gizi tataboga diisi sm boomer boomer keriput udah bau tanah,proyek mbg salah sumbang gagas juta lapang kerja orang dr jurus tekpang gizi tataboga isi sm boomer boomer keriput udah bau tanah
26/09/2025 21:52,mugo2 anakmu sing kenek racun mbg.. aamiin,https://x.com/undefined/status/1971694368856965238,suspend,relevan,https://x.com/undefined/status/1971694368856965238,mugo2 anakmu sing kenek racun mbg.. aamiin,mugo2 anakmu sing kenek racun mbg.. aamiin,mugo anakmu sing kenek racun mbg aamiin,mugo anakmu sing kenek racun mbg aamiin,mugo anak sing kenek racun mbg aamiin
26/09/2025 23:35,Jangan terbawa orkestrasi Jokowi soal berita MBG makanan beracun lah ketua BGN bukan ahli gizi lah. MBG dipakai untuk mengalihkan perhatian masyarakat dari isu adili Jokowi dan makzulkan Gibran dan dipakai untuk menjatuhkan Pak Prabowo. Fokus adili Jokowi makzulkan gibran,https://x.com/undefined/status/1971720311776424294,individual,not relevan,https://x.com/undefined/status/1971720311776424294,jangan terbawa orkestrasi jokowi soal berita mbg makanan beracun lah ketua bgn bukan ahli gizi lah. mbg dipakai untuk mengalihkan perhatian masyarakat dari isu adili jokowi dan makzulkan gibran dan dipakai untuk menjatuhkan pak prabowo. fokus adili jokowi makzulkan gibran,jangan terbawa orkestrasi jokowi soal berita mbg makanan beracun lah ketua bgn bukan ahli gizi lah. mbg dipakai untuk mengalihkan perhatian masyarakat dari isu adili jokowi dan makzulkan gibran dan dipakai untuk menjatuhkan pak prabowo. fokus adili jokowi makzulkan gibran,jangan terbawa orkestrasi jokowi soal berita mbg makanan beracun lah ketua bgn bukan ahli gizi lah mbg dipakai untuk mengalihkan perhatian masyarakat dari isu adili jokowi dan makzulkan gibran dan dipakai untuk menjatuhkan pak prabowo fokus adili jokowi makzulkan gibran,terbawa orkestrasi jokowi berita mbg makanan beracun ketua bgn ahli gizi mbg dipakai mengalihkan perhatian masyarakat isu adili jokowi makzulkan gibran dipakai menjatuhkan prabowo fokus adili jokowi makzulkan gibran,bawa orkestrasi jokowi berita mbg makan racun ketua bgn ahli gizi mbg pakai alih perhati masyarakat isu adil jokowi makzul gibran pakai jatuh prabowo fokus adil jokowi makzul gibran
26/09/2025 17:55,mbg edisi spesial https://t.co/KDXQn9cagQ,https://x.com/undefined/status/1971634678609403989,suspend,not relevan,https://x.com/undefined/status/1971634678609403989,mbg edisi spesial https://t.co/kdxqn9cagq,mbg edisi spesial ,mbg edisi spesial,mbg edisi spesial,mbg edisi spesial
26/09/2025 22:20,Padahal gampang kok menjadikan Indonesia sejahtera. gratiskan mereka yang ingin kerja ke luar Negeri. TKI &amp; TKW yang pulang dapat diskon pajak. Gastrodiplomacy. STOP MBG Dorong PEMDA untuk perbaiki jalan &amp; jembatan. promosikan wisata lokal. tambah beasiswa,https://x.com/undefined/status/1971701458321158276,individual,relevan,https://x.com/undefined/status/1971701458321158276,padahal gampang kok menjadikan indonesia sejahtera. gratiskan mereka yang ingin kerja ke luar negeri. tki &amp; tkw yang pulang dapat diskon pajak. gastrodiplomacy. stop mbg dorong pemda untuk perbaiki jalan &amp; jembatan. promosikan wisata lokal. tambah beasiswa,padahal gampang kok menjadikan indonesia sejahtera. gratiskan mereka yang ingin kerja ke luar negeri. tki &amp; tkw yang pulang dapat diskon pajak. gastrodiplomacy. stop mbg dorong pemda untuk perbaiki jalan &amp; jembatan. promosikan wisata lokal. tambah beasiswa,padahal gampang kok menjadikan indonesia sejahtera gratiskan mereka yang ingin kerja ke luar negeri tki amp tkw yang pulang dapat diskon pajak gastrodiplomacy stop mbg dorong pemda untuk perbaiki jalan amp jembatan promosikan wisata lokal tambah beasiswa,gampang menjadikan indonesia sejahtera gratiskan kerja negeri tki amp tkw pulang diskon pajak gastrodiplomacy stop mbg dorong pemda perbaiki jalan amp jembatan promosikan wisata lokal beasiswa,gampang jadi indonesia sejahtera gratis kerja negeri tki amp tkw pulang diskon pajak gastrodiplomacy stop mbg dorong pemda baik jalan amp jembatan promosi wisata lokal beasiswa
26/09/2025 20:26,@akuininamanya @agrigun Join boleh? Ya gimana? Coba cek gambar lebih mudah sih Maksudku adalah...kenapa lebih banyak yang itu gitu loh? Harusnya kan profesional tapi...bukan profesional yang dimaksud kan ya? Heran aja sih kasus keracunan MBG udah mengikuti jejaknya kek Covid dulu https://t.co/9gzn7c6XP9,https://x.com/undefined/status/1971672691653661014,individual,relevan,https://x.com/undefined/status/1971672691653661014,@akuininamanya @agrigun join boleh? ya gimana? coba cek gambar lebih mudah sih maksudku adalah...kenapa lebih banyak yang itu gitu loh? harusnya kan profesional tapi...bukan profesional yang dimaksud kan ya? heran aja sih kasus keracunan mbg udah mengikuti jejaknya kek covid dulu https://t.co/9gzn7c6xp9,  join boleh? ya gimana? coba cek gambar lebih mudah sih maksudku adalah...kenapa lebih banyak yang itu gitu loh? harusnya kan profesional tapi...bukan profesional yang dimaksud kan ya? heran aja sih kasus keracunan mbg udah mengikuti jejaknya kek covid dulu ,join boleh ya gimana coba cek gambar lebih mudah sih maksudku adalah kenapa lebih banyak yang itu gitu loh harusnya kan profesional tapi bukan profesional yang dimaksud kan ya heran aja sih kasus keracunan mbg udah mengikuti jejaknya kek covid dulu,join gimana coba cek gambar mudah sih maksudku gitu loh profesional profesional heran sih keracunan mbg udah mengikuti jejaknya kek covid,join gimana coba cek gambar mudah sih maksud gitu loh profesional profesional heran sih racun mbg udah ikut jejak kek covid
26/09/2025 22:58,DANA MBG DIAMBIL DARI DANA PENDIDIKAN- DANA PENDIDIKAN DIPOTONG UNTUK PEMBIAYAAN MBG. MANA YG LEBIH PENTING PENDIDIKAN ATAU MAKAN BERGIZI YG SUDAH BANYAK MAKAN KORBAN KERACUNAN. I,https://x.com/undefined/status/1971711012597612881,individual,relevan,https://x.com/undefined/status/1971711012597612881,dana mbg diambil dari dana pendidikan- dana pendidikan dipotong untuk pembiayaan mbg. mana yg lebih penting pendidikan atau makan bergizi yg sudah banyak makan korban keracunan. i,dana mbg diambil dari dana pendidikan- dana pendidikan dipotong untuk pembiayaan mbg. mana yg lebih penting pendidikan atau makan bergizi yg sudah banyak makan korban keracunan. i,dana mbg diambil dari dana pendidikan dana pendidikan dipotong untuk pembiayaan mbg mana yg lebih penting pendidikan atau makan bergizi yg sudah banyak makan korban keracunan i,dana mbg diambil dana pendidikan dana pendidikan dipotong pembiayaan mbg pendidikan makan bergizi makan korban keracunan i,dana mbg ambil dana didik dana didik potong biaya mbg didik makan gizi makan korban racun i
26/09/2025 23:42,Ada blunder baru dari kepala BGN nya katanya 4000 lebih anak² yg keracunan itu wajar dari program MBG 1 miliar . Mereka mempertaruhkan nyawa anak² menggunakan statistik Astaghfirullah https://t.co/7t9PIO9410,https://x.com/undefined/status/1971722149716283618,individual,relevan,https://x.com/undefined/status/1971722149716283618,ada blunder baru dari kepala bgn nya katanya 4000 lebih anak² yg keracunan itu wajar dari program mbg 1 miliar . mereka mempertaruhkan nyawa anak² menggunakan statistik astaghfirullah https://t.co/7t9pio9410,ada blunder baru dari kepala bgn nya katanya 4000 lebih anak² yg keracunan itu wajar dari program mbg 1 miliar . mereka mempertaruhkan nyawa anak² menggunakan statistik astaghfirullah ,ada blunder baru dari kepala bgn nya katanya lebih anak yg keracunan itu wajar dari program mbg miliar mereka mempertaruhkan nyawa anak menggunakan statistik astaghfirullah,blunder kepala bgn anak keracunan wajar program mbg miliar mempertaruhkan nyawa anak statistik astaghfirullah,blunder kepala bgn anak racun wajar program mbg miliar taruh nyawa anak statistik astaghfirullah
26/09/2025 22:28,Siapa tau dibuat menu MBG ,https://x.com/undefined/status/1971703339739152716,individual,not relevan,https://x.com/undefined/status/1971703339739152716,siapa tau dibuat menu mbg ,siapa tau dibuat menu mbg ,siapa tau dibuat menu mbg,tau menu mbg,tau menu mbg
26/09/2025 22:42,Kalau masih dilanjutkan MBG nya emang pada GILA sih pejabat negara kita ini.. Ngelihat anak² sekolah dibopong dlm keadaan kejang² miris banget lihat nya.. Ini program klau dihentikan bukan rakyat yg rugi tp para pejabat negara ini yg ga bisa ambil keuntungan lg dr proyek itu.!,https://x.com/undefined/status/1971706935864074569,individual,relevan,https://x.com/undefined/status/1971706935864074569,kalau masih dilanjutkan mbg nya emang pada gila sih pejabat negara kita ini.. ngelihat anak² sekolah dibopong dlm keadaan kejang² miris banget lihat nya.. ini program klau dihentikan bukan rakyat yg rugi tp para pejabat negara ini yg ga bisa ambil keuntungan lg dr proyek itu.!,kalau masih dilanjutkan mbg nya emang pada gila sih pejabat negara kita ini.. ngelihat anak² sekolah dibopong dlm keadaan kejang² miris banget lihat nya.. ini program klau dihentikan bukan rakyat yg rugi tp para pejabat negara ini yg ga bisa ambil keuntungan lg dr proyek itu.!,kalau masih dilanjutkan mbg nya emang pada gila sih pejabat negara kita ini ngelihat anak sekolah dibopong dlm keadaan kejang miris banget lihat nya ini program klau dihentikan bukan rakyat yg rugi tp para pejabat negara ini yg ga bisa ambil keuntungan lg dr proyek itu,dilanjutkan mbg emang gila sih pejabat negara ngelihat anak sekolah dibopong dlm kejang miris banget lihat program klau dihentikan rakyat rugi tp pejabat negara ga ambil keuntungan lg dr proyek,lanjut mbg emang gila sih jabat negara ngelihat anak sekolah bopong dlm kejang miris banget lihat program klau henti rakyat rugi tp jabat negara ga ambil untung lg dr proyek
26/09/2025 22:37,Padahal ada menteri yang secara khusus berkaitan dengan perlindungan anak. Korban keracunan MBG hampir kesemuanya dapat dikategorikan anak anak. Tetapi ditengah maraknya keracunan koq suara untuk melindungi anak seperti tidak nampak?.....,https://x.com/undefined/status/1971705744635711946,individual,relevan,https://x.com/undefined/status/1971705744635711946,padahal ada menteri yang secara khusus berkaitan dengan perlindungan anak. korban keracunan mbg hampir kesemuanya dapat dikategorikan anak anak. tetapi ditengah maraknya keracunan koq suara untuk melindungi anak seperti tidak nampak?.....,padahal ada menteri yang secara khusus berkaitan dengan perlindungan anak. korban keracunan mbg hampir kesemuanya dapat dikategorikan anak anak. tetapi ditengah maraknya keracunan koq suara untuk melindungi anak seperti tidak nampak?.....,padahal ada menteri yang secara khusus berkaitan dengan perlindungan anak korban keracunan mbg hampir kesemuanya dapat dikategorikan anak anak tetapi ditengah maraknya keracunan koq suara untuk melindungi anak seperti tidak nampak,menteri khusus berkaitan perlindungan anak korban keracunan mbg kesemuanya dikategorikan anak anak ditengah maraknya keracunan koq suara melindungi anak nampak,menteri khusus kait lindung anak korban racun mbg semua kategori anak anak tengah marak racun koq suara lindung anak nampak
26/09/2025 22:45,Orang ini nangis Krn ga mau jabatannya hilang kalau MBG di hentikan.. Nangis nya bukan karena korban MBG !! Doi ini basicnya dr media. dia pintar ber drama..,https://x.com/undefined/status/1971707704877219969,individual,relevan,https://x.com/undefined/status/1971707704877219969,orang ini nangis krn ga mau jabatannya hilang kalau mbg di hentikan.. nangis nya bukan karena korban mbg !! doi ini basicnya dr media. dia pintar ber drama..,orang ini nangis krn ga mau jabatannya hilang kalau mbg di hentikan.. nangis nya bukan karena korban mbg !! doi ini basicnya dr media. dia pintar ber drama..,orang ini nangis krn ga mau jabatannya hilang kalau mbg di hentikan nangis nya bukan karena korban mbg doi ini basicnya dr media dia pintar ber drama,orang nangis krn ga jabatannya hilang mbg hentikan nangis korban mbg doi basicnya dr media pintar ber drama,orang nang krn ga jabat hilang mbg henti nang korban mbg doi basicnya dr media pintar ber drama
