time_slot;ngram;n;df_idft
2025-08-09;o n o;3;0.02158273381294964
2025-08-09;b a d;3;0.014388489208633094
2025-08-09;m a p;3;0.007194244604316547
2025-08-09;a p  ;3;0.014388489208633094
2025-08-09;d a h;3;0.03597122302158273
2025-08-09;a w u;3;0.014388489208633094
2025-08-09;  u d;3;0.02158273381294964
2025-08-09;k o n;3;0.03597122302158273
2025-08-09;i t  ;3;0.02877697841726619
2025-08-09;d i t;3;0.014388489208633094
2025-08-09;a u d;3;0.014388489208633094
2025-08-09;u p i;3;0.03597122302158273
2025-08-09;p i a;3;0.03597122302158273
2025-08-09;  r u;3;0.014388489208633094
2025-08-09;t   r;3;0.007194244604316547
2025-08-09;u d i;3;0.014388489208633094
2025-08-09;i a h;3;0.03597122302158273
2025-08-09;  a u;3;0.014388489208633094
2025-08-09;e r  ;3;0.03597122302158273
2025-08-09;s u p;3;0.02158273381294964
2025-08-09;  s u;3;0.02877697841726619
2025-08-09;u p e;3;0.02158273381294964
2025-08-09;  s a;3;0.10071942446043165
2025-08-09;i a y;3;0.02877697841726619
2025-08-09;s a s;3;0.050359712230215826
2025-08-09;i n i;3;0.014388489208633094
2025-08-09;n i n;3;0.03597122302158273
2025-08-09;p   p;3;0.02158273381294964
2025-08-09;l   d;3;0.014388489208633094
2025-08-09;s e p;3;0.007194244604316547
2025-08-09;t   j;3;0.007194244604316547
2025-08-09;n d o;3;0.04316546762589928
2025-08-09;o n e;3;0.04316546762589928
2025-08-09;e s i;3;0.050359712230215826
2025-08-09;  k u;3;0.02877697841726619
2025-08-09;d o n;3;0.03597122302158273
2025-08-09;k u a;3;0.02877697841726619
2025-08-09;u a t;3;0.02158273381294964
2025-08-09;n e s;3;0.03597122302158273
2025-08-09;k   i;3;0.02877697841726619
2025-08-09;i a  ;3;0.02877697841726619
2025-08-09;i p u;3;0.007194244604316547
2025-08-09;a n i;3;0.02158273381294964
2025-08-09;p u l;3;0.007194244604316547
2025-08-09;u l a;3;0.014388489208633094
2025-08-09;l a s;3;0.007194244604316547
2025-08-09;e r o;3;0.014388489208633094
2025-08-09;k   d;3;0.014388489208633094
2025-08-09;g   l;3;0.014388489208633094
2025-08-09;  z e;3;0.007194244604316547
2025-08-09;  l i;3;0.007194244604316547
2025-08-09;t   z;3;0.007194244604316547
2025-08-09;b a t;3;0.02158273381294964
2025-08-09;n i p;3;0.007194244604316547
2025-08-09;r o  ;3;0.02158273381294964
2025-08-09;i b a;3;0.007194244604316547
2025-08-09;z e r;3;0.007194244604316547
2025-08-09;l i b;3;0.007194244604316547
2025-08-09;r u a;3;0.014388489208633094
2025-08-09;k a w;3;0.03597122302158273
2025-08-09;y a k;3;0.02877697841726619
2025-08-09;n   l;3;0.007194244604316547
2025-08-09;  k a;3;0.10071942446043165
2025-08-09;w a l;3;0.03597122302158273
2025-08-09;r k u;3;0.014388489208633094
2025-08-09;k u p;3;0.014388489208633094
2025-08-09;r   n;3;0.02158273381294964
2025-08-09;g a i;3;0.007194244604316547
2025-08-09;a   c;3;0.02158273381294964
2025-08-09;n   t;3;0.02158273381294964
2025-08-09;n s i;3;0.04316546762589928
2025-08-09;  n u;3;0.007194244604316547
2025-08-09;e m a;3;0.02158273381294964
2025-08-09;o n d;3;0.007194244604316547
2025-08-09;r i s;3;0.007194244604316547
2025-08-09;i s i;3;0.02158273381294964
2025-08-09;  s m;3;0.02158273381294964
2025-08-09;n u t;3;0.007194244604316547
2025-08-09;  b o;3;0.014388489208633094
2025-08-09;m k n;3;0.007194244604316547
2025-08-09;w o s;3;0.007194244604316547
2025-08-09;o s o;3;0.007194244604316547
2025-08-09;g a t;3;0.007194244604316547
2025-08-09;s m k;3;0.007194244604316547
2025-08-09;b o n;3;0.014388489208633094
2025-08-09;o w o;3;0.014388489208633094
2025-08-09;j a r;3;0.014388489208633094
2025-08-09;k n  ;3;0.007194244604316547
2025-08-09;d o w;3;0.007194244604316547
2025-08-09;u t r;3;0.007194244604316547
2025-08-09;t r i;3;0.02158273381294964
2025-08-09;o   n;3;0.007194244604316547
2025-08-09;s o  ;3;0.007194244604316547
2025-08-09;i   e;3;0.007194244604316547
2025-08-09;g s  ;3;0.007194244604316547
2025-08-09;e l u;3;0.03597122302158273
2025-08-09;g e n;3;0.02877697841726619
2025-08-09;  g e;3;0.02877697841726619
2025-08-09;e n g;3;0.05755395683453238
2025-08-09;b a s;3;0.02877697841726619
2025-08-09;m a s;3;0.02877697841726619
2025-08-09;u a r;3;0.03597122302158273
2025-08-09;r a s;3;0.03597122302158273
2025-08-09;l u a;3;0.04316546762589928
2025-08-09;  e m;3;0.014388489208633094
2025-08-09;p   s;3;0.007194244604316547
2025-08-09;e b a;3;0.02877697841726619
2025-08-09;b e b;3;0.02877697841726619
2025-08-09;l   b;3;0.050359712230215826
2025-08-09;p   m;3;0.007194244604316547
2025-08-09;k e s;3;0.02158273381294964
2025-08-09;  c u;3;0.007194244604316547
2025-08-09;g   g;3;0.02877697841726619
2025-08-09;i d a;3;0.007194244604316547
2025-08-09;u i n;3;0.007194244604316547
2025-08-09;g e d;3;0.007194244604316547
2025-08-09;o   t;3;0.007194244604316547
2025-08-09;p a h;3;0.007194244604316547
2025-08-09;h a n;3;0.007194244604316547
2025-08-09;k a l;3;0.02158273381294964
2025-08-09;l o  ;3;0.007194244604316547
2025-08-09;g n  ;3;0.014388489208633094
2025-08-09;k u i;3;0.007194244604316547
2025-08-09;s u m;3;0.007194244604316547
2025-08-09;r   j;3;0.02158273381294964
2025-08-09;v a l;3;0.02158273381294964
2025-08-09;  j g;3;0.014388489208633094
2025-08-09;s a y;3;0.007194244604316547
2025-08-09;r   v;3;0.007194244604316547
2025-08-09;h i n;3;0.03597122302158273
2025-08-09;i h a;3;0.007194244604316547
2025-08-09;d i b;3;0.007194244604316547
2025-08-09;d i n;3;0.007194244604316547
2025-08-09;  n g;3;0.02158273381294964
2025-08-09;p p  ;3;0.007194244604316547
2025-08-09;a l i;3;0.03597122302158273
2025-08-09;s   c;3;0.014388489208633094
2025-08-09;e g o;3;0.02158273381294964
2025-08-09;g   u;3;0.007194244604316547
2025-08-09;p   n;3;0.02158273381294964
2025-08-09;e d e;3;0.007194244604316547
2025-08-09;c u m;3;0.007194244604316547
2025-08-09;a p e;3;0.02158273381294964
2025-08-09;j g n;3;0.007194244604316547
2025-08-09;u m p;3;0.007194244604316547
2025-08-09;e h  ;3;0.007194244604316547
2025-08-09;n   e;3;0.014388489208633094
2025-08-09;d a s;3;0.03597122302158273
2025-08-09;  m e;3;0.02158273381294964
2025-08-09;m p a;3;0.02158273381294964
2025-08-09;  e g;3;0.014388489208633094
2025-08-09;n g e;3;0.014388489208633094
2025-08-09;t r u;3;0.007194244604316547
2025-08-09;a h i;3;0.007194244604316547
2025-08-09;e p a;3;0.02877697841726619
2025-08-09;o   e;3;0.007194244604316547
2025-08-09;i n g;3;0.06474820143884892
2025-08-09;l i d;3;0.014388489208633094
2025-08-09;a k p;3;0.007194244604316547
2025-08-09;  a k;3;0.007194244604316547
2025-08-09;g o  ;3;0.014388489208633094
2025-08-09;e r t;3;0.02158273381294964
2025-08-09;m g  ;3;0.007194244604316547
2025-08-09;a l o;3;0.007194244604316547
2025-08-09;e m g;3;0.007194244604316547
2025-08-09;r t i;3;0.014388489208633094
2025-08-09;  v a;3;0.014388489208633094
2025-08-09;i b e;3;0.007194244604316547
2025-08-09;u m a;3;0.014388489208633094
2025-08-09;d e h;3;0.007194244604316547
2025-08-09;l   k;3;0.02877697841726619
2025-08-09;t r o;3;0.02877697841726619
2025-08-09;n t r;3;0.02877697841726619
2025-08-09;o l  ;3;0.02158273381294964
2025-08-09;o n t;3;0.02158273381294964
2025-08-09;r o l;3;0.02158273381294964
2025-08-09;g a m;3;0.007194244604316547
2025-08-09;e t  ;3;0.02877697841726619
2025-08-09;p e t;3;0.014388489208633094
2025-08-09;m   t;3;0.014388489208633094
2025-08-09;p i  ;3;0.014388489208633094
2025-08-09;m p i;3;0.02158273381294964
2025-08-09;s   i;3;0.007194244604316547
2025-08-09;  i m;3;0.007194244604316547
2025-08-09;i m p;3;0.007194244604316547
2025-08-09;r e n;3;0.03597122302158273
2025-08-09;a l u;3;0.02158273381294964
2025-08-09;l u r;3;0.02877697841726619
2025-08-09;a r e;3;0.02877697841726619
2025-08-09;a   j;3;0.03597122302158273
2025-08-09;m u l;3;0.007194244604316547
2025-08-09;r   h;3;0.014388489208633094
2025-08-09;d i w;3;0.007194244604316547
2025-08-09;i w u;3;0.007194244604316547
2025-08-09;y o  ;3;0.014388489208633094
2025-08-09;u m m;3;0.007194244604316547
2025-08-09;s p p;3;0.014388489208633094
2025-08-09;i r l;3;0.007194244604316547
2025-08-09;o   b;3;0.007194244604316547
2025-08-09;i p t;3;0.007194244604316547
2025-08-09;n   c;3;0.007194244604316547
2025-08-09;r a p;3;0.02158273381294964
2025-08-09;i n m;3;0.007194244604316547
2025-08-09;  p o;3;0.03597122302158273
2025-08-09;u l y;3;0.007194244604316547
2025-08-09;g i y;3;0.007194244604316547
2025-08-09;c a m;3;0.014388489208633094
2025-08-09;w a h;3;0.007194244604316547
2025-08-09;s e k;3;0.03597122302158273
2025-08-09;r l i;3;0.007194244604316547
2025-08-09;  i p;3;0.007194244604316547
2025-08-09;c h i;3;0.02158273381294964
2025-08-09;y o n;3;0.007194244604316547
2025-08-09;i m u;3;0.007194244604316547
2025-08-09;o   h;3;0.007194244604316547
2025-08-09;c a n;3;0.007194244604316547
2025-08-09;y a s;3;0.007194244604316547
2025-08-09;g i r;3;0.007194244604316547
2025-08-09;h   y;3;0.007194244604316547
2025-08-09;m m a;3;0.007194244604316547
2025-08-09;  c a;3;0.02158273381294964
2025-08-09;p o l;3;0.03597122302158273
2025-08-09;m a t;3;0.02158273381294964
2025-08-09;r i a;3;0.007194244604316547
2025-08-09;a p o;3;0.007194244604316547
2025-08-09;  s p;3;0.014388489208633094
2025-08-09;u   m;3;0.014388489208633094
2025-08-09;a u n;3;0.014388489208633094
2025-08-09;r t a;3;0.014388489208633094
2025-08-09;  n  ;3;0.014388489208633094
2025-08-09;p   b;3;0.014388489208633094
2025-08-09;o   i;3;0.007194244604316547
2025-08-09;e k  ;3;0.02877697841726619
2025-08-09;m u g;3;0.007194244604316547
2025-08-09;u n c;3;0.014388489208633094
2025-08-09;i y o;3;0.007194244604316547
2025-08-09;b a w;3;0.007194244604316547
2025-08-09;  u m;3;0.007194244604316547
2025-08-09;i   c;3;0.014388489208633094
2025-08-09;o   s;3;0.014388489208633094
2025-08-09;r   g;3;0.02877697841726619
2025-08-09;y a y;3;0.007194244604316547
2025-08-09;w u l;3;0.007194244604316547
2025-08-09;  y a;3;0.007194244604316547
2025-08-09;t   l;3;0.014388489208633094
2025-08-09;  m u;3;0.02877697841726619
2025-08-09;l a u;3;0.014388489208633094
2025-08-09;i   u;3;0.007194244604316547
2025-08-09;t u  ;3;0.014388489208633094
2025-08-09;p g  ;3;0.014388489208633094
2025-08-09;s m p;3;0.014388489208633094
2025-08-09;u g i;3;0.007194244604316547
2025-08-09;n c h;3;0.014388489208633094
2025-08-09;l s e;3;0.014388489208633094
2025-08-09;n m a;3;0.007194244604316547
2025-08-09;l y o;3;0.007194244604316547
2025-08-09;m a m;3;0.014388489208633094
2025-08-09;n i t;3;0.014388489208633094
2025-08-09;o l s;3;0.014388489208633094
2025-08-09;p p g;3;0.014388489208633094
2025-08-09;  a d;3;0.014388489208633094
2025-08-09;p t u;3;0.007194244604316547
2025-08-09;k a p;3;0.007194244604316547
2025-08-09;c a k;3;0.007194244604316547
2025-08-09;l a c;3;0.007194244604316547
2025-08-09;a c a;3;0.014388489208633094
2025-08-09;d i a;3;0.014388489208633094
2025-08-09;i a w;3;0.014388489208633094
2025-08-09;k   s;3;0.03597122302158273
2025-08-09;e n a;3;0.02877697841726619
2025-08-09;t e n;3;0.014388489208633094
2025-08-09;n a n;3;0.02158273381294964
2025-08-09;k e p;3;0.02158273381294964
2025-08-09;p   l;3;0.007194244604316547
2025-08-09;a   r;3;0.02158273381294964
2025-08-09;a   w;3;0.007194244604316547
2025-08-09;o n g;3;0.02877697841726619
2025-08-09;m a d;3;0.007194244604316547
2025-08-09;l o h;3;0.007194244604316547
2025-08-09;a g  ;3;0.007194244604316547
2025-08-09;s e n;3;0.02158273381294964
2025-08-09;a d r;3;0.007194244604316547
2025-08-09;  t i;3;0.014388489208633094
2025-08-09;a s r;3;0.007194244604316547
2025-08-09;c a r;3;0.007194244604316547
2025-08-09;r o m;3;0.007194244604316547
2025-08-09;c e  ;3;0.007194244604316547
2025-08-09;a n u;3;0.007194244604316547
2025-08-09;p   d;3;0.02158273381294964
2025-08-09;  m t;3;0.007194244604316547
2025-08-09;o r o;3;0.014388489208633094
2025-08-09;r k s;3;0.007194244604316547
2025-08-09;s n  ;3;0.007194244604316547
2025-08-09;m t s;3;0.007194244604316547
2025-08-09;e n i;3;0.02158273381294964
2025-08-09;d e e;3;0.007194244604316547
2025-08-09;g o r;3;0.007194244604316547
2025-08-09;l e a;3;0.007194244604316547
2025-08-09;i s w;3;0.02158273381294964
2025-08-09;s w a;3;0.02158273381294964
2025-08-09;o m b;3;0.007194244604316547
2025-08-09;d r a;3;0.007194244604316547
2025-08-09;e a r;3;0.007194244604316547
2025-08-09;k s h;3;0.007194244604316547
2025-08-09;o h  ;3;0.007194244604316547
2025-08-09;w o r;3;0.007194244604316547
2025-08-09;i k  ;3;0.02877697841726619
2025-08-09;b o j;3;0.007194244604316547
2025-08-09;r n i;3;0.007194244604316547
2025-08-09;  r o;3;0.007194244604316547
2025-08-09;e m e;3;0.007194244604316547
2025-08-09;k e m;3;0.014388489208633094
2025-08-09;u l l;3;0.007194244604316547
2025-08-09;o p  ;3;0.014388489208633094
2025-08-09;u a l;3;0.007194244604316547
2025-08-09;o j o;3;0.007194244604316547
2025-08-09;l i t;3;0.014388489208633094
2025-08-09;j o n;3;0.007194244604316547
2025-08-09;s a h;3;0.014388489208633094
2025-08-09;m b o;3;0.007194244604316547
2025-08-09;u   a;3;0.007194244604316547
2025-08-09;p a l;3;0.02158273381294964
2025-08-09;n a g;3;0.007194244604316547
2025-08-09;t s n;3;0.007194244604316547
2025-08-09;o r k;3;0.007194244604316547
2025-08-09;l l o;3;0.007194244604316547
2025-08-09;  a c;3;0.007194244604316547
2025-08-09;d i k;3;0.007194244604316547
2025-08-09;  a s;3;0.007194244604316547
2025-08-09;a r n;3;0.007194244604316547
2025-08-09;  w o;3;0.014388489208633094
2025-08-09;s h o;3;0.007194244604316547
2025-08-09;m a  ;3;0.014388489208633094
2025-08-09;i d i;3;0.007194244604316547
2025-08-09;j a u;3;0.007194244604316547
2025-08-09;k e c;3;0.014388489208633094
2025-08-09;s r a;3;0.007194244604316547
2025-08-09;e c e;3;0.007194244604316547
2025-08-09;d i d;3;0.007194244604316547
2025-08-09;e e p;3;0.007194244604316547
2025-08-09;t i n;3;0.02158273381294964
2025-08-09;o   a;3;0.007194244604316547
2025-08-09;e   p;3;0.007194244604316547
2025-08-09;n u l;3;0.007194244604316547
2025-08-09;h o p;3;0.007194244604316547
2025-08-09;s a k;3;0.02158273381294964
2025-08-09;c e k;3;0.014388489208633094
2025-08-09;k h a;3;0.014388489208633094
2025-08-09;h a w;3;0.014388489208633094
2025-08-09;w a t;3;0.014388489208633094
2025-08-09;t i r;3;0.014388489208633094
2025-08-09;i   d;3;0.02877697841726619
2025-08-09;s i l;3;0.007194244604316547
2025-08-09;k e r;3;0.02158273381294964
2025-08-09;h a s;3;0.014388489208633094
2025-08-09;a   n;3;0.02158273381294964
2025-08-09;e r j;3;0.014388489208633094
2025-08-09;r j a;3;0.014388489208633094
2025-08-09;j a  ;3;0.02158273381294964
2025-08-09;t e r;3;0.02158273381294964
2025-08-09;o b o;3;0.007194244604316547
2025-08-09;o s  ;3;0.007194244604316547
2025-08-09;b o s;3;0.007194244604316547
2025-08-09;s   v;3;0.007194244604316547
2025-08-09;p   h;3;0.014388489208633094
2025-08-09;g a w;3;0.007194244604316547
2025-08-09;w u r;3;0.007194244604316547
2025-08-09;i   i;3;0.014388489208633094
2025-08-09;  t u;3;0.014388489208633094
2025-08-09;t u k;3;0.007194244604316547
2025-08-09;u k  ;3;0.014388489208633094
2025-08-09;g u  ;3;0.007194244604316547
2025-08-09;a g u;3;0.007194244604316547
2025-08-09;r a g;3;0.007194244604316547
2025-08-09;k   r;3;0.007194244604316547
2025-08-09;a m s;3;0.014388489208633094
2025-08-09;m s a;3;0.007194244604316547
2025-08-09;a r i;3;0.007194244604316547
2025-08-09;g w  ;3;0.007194244604316547
2025-08-09;g   c;3;0.007194244604316547
2025-08-09;i l a;3;0.007194244604316547
2025-08-09;  d o;3;0.014388489208633094
2025-08-09;a   o;3;0.014388489208633094
2025-08-09;m p u;3;0.007194244604316547
2025-08-09;l i a;3;0.014388489208633094
2025-08-09;w o w;3;0.007194244604316547
2025-08-09;o a n;3;0.007194244604316547
2025-08-09;w   b;3;0.007194244604316547
2025-08-09;k   w;3;0.007194244604316547
2025-08-09;a k i;3;0.014388489208633094
2025-08-09;s i r;3;0.007194244604316547
2025-08-09;a k y;3;0.007194244604316547
2025-08-09;p u  ;3;0.007194244604316547
2025-08-09;i a u;3;0.007194244604316547
2025-08-09;b i l;3;0.014388489208633094
2025-08-09;  l u;3;0.02158273381294964
2025-08-09;u   u;3;0.007194244604316547
2025-08-09;s a m;3;0.02158273381294964
2025-08-09;e l i;3;0.007194244604316547
2025-08-09;k a y;3;0.007194244604316547
2025-08-09;k y a;3;0.007194244604316547
2025-08-09;n   i;3;0.007194244604316547
2025-08-09;e r d;3;0.02158273381294964
2025-08-09;d o a;3;0.007194244604316547
2025-08-09;  g w;3;0.007194244604316547
2025-08-09;h   r;3;0.014388489208633094
2025-08-09;b i j;3;0.014388489208633094
2025-08-09;b e l;3;0.007194244604316547
2025-08-09;n i s;3;0.007194244604316547
2025-08-09;t i f;3;0.014388489208633094
2025-08-09;k i t;3;0.007194244604316547
2025-08-09;w o  ;3;0.007194244604316547
2025-08-09;w   u;3;0.007194244604316547
2025-08-09;i j a;3;0.014388489208633094
2025-08-09;r d a;3;0.02158273381294964
2025-08-09;  o r;3;0.02877697841726619
2025-08-09;k   n;3;0.007194244604316547
2025-08-09;g o n;3;0.007194244604316547
2025-08-09;n g o;3;0.007194244604316547
2025-08-09;k a r;3;0.014388489208633094
2025-08-09;r i b;3;0.014388489208633094
2025-08-09;a d u;3;0.014388489208633094
2025-08-09;i b u;3;0.014388489208633094
2025-08-09;d a t;3;0.007194244604316547
2025-08-09;m   i;3;0.007194244604316547
2025-08-09;p a d;3;0.014388489208633094
2025-08-09;m   p;3;0.02158273381294964
2025-08-09;b u s;3;0.007194244604316547
2025-08-09;l a d;3;0.007194244604316547
2025-08-09;p i n;3;0.02158273381294964
2025-08-09;u s i;3;0.02158273381294964
2025-08-09;n s t;3;0.007194244604316547
2025-08-09;a i t;3;0.007194244604316547
2025-08-09;d a m;3;0.007194244604316547
2025-08-09;s t a;3;0.007194244604316547
2025-08-09;s a t;3;0.007194244604316547
2025-08-09;d u n;3;0.02158273381294964
2025-08-09;u r a;3;0.014388489208633094
2025-08-09;a s e;3;0.007194244604316547
2025-08-09;u   l;3;0.007194244604316547
2025-08-09;g k e;3;0.007194244604316547
2025-08-09;a m b;3;0.007194244604316547
2025-08-09;m b i;3;0.007194244604316547
2025-08-09;c a t;3;0.007194244604316547
2025-08-09;t e k;3;0.007194244604316547
2025-08-09;e k a;3;0.007194244604316547
2025-08-09;  n i;3;0.014388489208633094
2025-08-09;k m a;3;0.007194244604316547
2025-08-09;i k m;3;0.007194244604316547
2025-08-09;s   w;3;0.007194244604316547
2025-08-09;w e n;3;0.014388489208633094
2025-08-09;  w e;3;0.007194244604316547
2025-08-09;e k o;3;0.02158273381294964
2025-08-09;k o l;3;0.02158273381294964
2025-08-09;h   d;3;0.007194244604316547
2025-08-09;e m p;3;0.007194244604316547
2025-08-09;n e m;3;0.007194244604316547
2025-08-09;m p e;3;0.007194244604316547
2025-08-09;p e l;3;0.02158273381294964
2025-08-09;i l i;3;0.007194244604316547
2025-08-09;  h i;3;0.014388489208633094
2025-08-09;l u  ;3;0.007194244604316547
2025-08-09;g e t;3;0.007194244604316547
2025-08-09;h u l;3;0.007194244604316547
2025-08-09;l i r;3;0.007194244604316547
2025-08-09;u   h;3;0.007194244604316547
2025-08-09;u l u;3;0.007194244604316547
2025-08-09;h i l;3;0.007194244604316547
2025-08-09;o l u;3;0.007194244604316547
2025-08-09;s o l;3;0.007194244604316547
2025-08-09;f a a;3;0.007194244604316547
2025-08-09;n f a;3;0.007194244604316547
2025-08-09;a a t;3;0.007194244604316547
2025-08-09;a n f;3;0.007194244604316547
2025-08-09;k   g;3;0.007194244604316547
2025-08-09;m u d;3;0.02158273381294964
2025-08-09;k u r;3;0.007194244604316547
2025-08-09;y u k;3;0.007194244604316547
2025-08-09;s y u;3;0.007194244604316547
2025-08-09;a p a;3;0.007194244604316547
2025-08-09;p a t;3;0.007194244604316547
2025-08-09;k   c;3;0.007194244604316547
2025-08-09;o   p;3;0.007194244604316547
2025-08-09;a y o;3;0.007194244604316547
2025-08-09;  k h;3;0.007194244604316547
2025-08-09;h a k;3;0.007194244604316547
2025-08-09;a p i;3;0.007194244604316547
2025-08-09;c   l;3;0.007194244604316547
2025-08-09;l e n;3;0.014388489208633094
2025-08-09;o t a;3;0.014388489208633094
2025-08-09;j l  ;3;0.007194244604316547
2025-08-09;o j a;3;0.007194244604316547
2025-08-09;  j l;3;0.007194244604316547
2025-08-09;g k o;3;0.007194244604316547
2025-08-09;k o t;3;0.007194244604316547
2025-08-09;t o r;3;0.007194244604316547
2025-08-09;o n i;3;0.007194244604316547
2025-08-09;a m o;3;0.007194244604316547
2025-08-09;t u n;3;0.007194244604316547
2025-08-09;m o j;3;0.007194244604316547
2025-08-09;e c  ;3;0.007194244604316547
2025-08-09;g a l;3;0.007194244604316547
2025-08-09;  m o;3;0.014388489208633094
2025-08-09;  i  ;3;0.007194244604316547
2025-08-09;r i m;3;0.007194244604316547
2025-08-09;n d u;3;0.014388489208633094
2025-08-09;i t o;3;0.007194244604316547
2025-08-09;w a  ;3;0.007194244604316547
2025-08-09;m o n;3;0.007194244604316547
2025-08-09;e l  ;3;0.014388489208633094
2025-08-09;  d g;3;0.007194244604316547
2025-08-09;d g n;3;0.007194244604316547
2025-08-09;s t o;3;0.007194244604316547
2025-08-09;i o n;3;0.007194244604316547
2025-08-09;e   e;3;0.007194244604316547
2025-08-09;o r g;3;0.007194244604316547
2025-08-09;l g  ;3;0.007194244604316547
2025-08-09;  e v;3;0.007194244604316547
2025-08-09;k a m;3;0.007194244604316547
2025-08-09;a n k;3;0.007194244604316547
2025-08-09;b s  ;3;0.007194244604316547
2025-08-09;d l  ;3;0.007194244604316547
2025-08-09;y e  ;3;0.007194244604316547
2025-08-09;s i o;3;0.007194244604316547
2025-08-09;f   a;3;0.007194244604316547
2025-08-09;i f  ;3;0.007194244604316547
2025-08-09;s u r;3;0.007194244604316547
2025-08-09;t u a;3;0.007194244604316547
2025-08-09;j g  ;3;0.007194244604316547
2025-08-09;e v a;3;0.007194244604316547
2025-08-09;r u h;3;0.007194244604316547
2025-08-09;g k  ;3;0.007194244604316547
2025-08-09;i a n;3;0.007194244604316547
2025-08-09;u a  ;3;0.007194244604316547
2025-08-09;n k a;3;0.007194244604316547
2025-08-09;o d u;3;0.014388489208633094
2025-08-09;  s t;3;0.007194244604316547
2025-08-09;o   k;3;0.007194244604316547
2025-08-09;r o d;3;0.014388489208633094
2025-08-09;h   o;3;0.007194244604316547
2025-08-09;l a m;3;0.007194244604316547
2025-08-09;n y e;3;0.007194244604316547
2025-08-09;b u a;3;0.007194244604316547
2025-08-09;  d l;3;0.007194244604316547
2025-08-09;  g k;3;0.007194244604316547
2025-08-09;r g  ;3;0.007194244604316547
2025-08-09;u a s;3;0.007194244604316547
2025-08-09;m s i;3;0.007194244604316547
2025-08-09;  l g;3;0.007194244604316547
2025-08-09;t o p;3;0.007194244604316547
2025-08-09;a n y;3;0.007194244604316547
2025-08-09;n i a;3;0.007194244604316547
2025-08-09;  b s;3;0.007194244604316547
2025-08-09;h   j;3;0.007194244604316547
2025-08-09;e w e;3;0.007194244604316547
2025-08-09;l e w;3;0.007194244604316547
2025-08-09;s e l;3;0.014388489208633094
2025-08-09;e l e;3;0.014388489208633094
2025-08-09;f o o;3;0.007194244604316547
2025-08-09;d u g;3;0.007194244604316547
2025-08-09;i n y;3;0.007194244604316547
2025-08-09;a b e;3;0.007194244604316547
2025-08-09;s p e;3;0.007194244604316547
2025-08-09;h a i;3;0.007194244604316547
2025-08-09;p r e;3;0.02158273381294964
2025-08-09;  m i;3;0.007194244604316547
2025-08-09;e   h;3;0.007194244604316547
2025-08-09;  a l;3;0.007194244604316547
2025-08-09;p j p;3;0.007194244604316547
2025-08-09;g   f;3;0.007194244604316547
2025-08-09;  o m;3;0.007194244604316547
2025-08-09;d   t;3;0.007194244604316547
2025-08-09;r a y;3;0.007194244604316547
2025-08-09;b i  ;3;0.007194244604316547
2025-08-09;i a s;3;0.007194244604316547
2025-08-09;a i k;3;0.007194244604316547
2025-08-09;b p j;3;0.007194244604316547
2025-08-09;o d  ;3;0.007194244604316547
2025-08-09;b e  ;3;0.007194244604316547
2025-08-09;y   o;3;0.007194244604316547
2025-08-09;j p h;3;0.007194244604316547
2025-08-09;p h  ;3;0.007194244604316547
2025-08-09;u g a;3;0.007194244604316547
2025-08-09;i n a;3;0.014388489208633094
2025-08-09;m p r;3;0.007194244604316547
2025-08-09;o m p;3;0.007194244604316547
2025-08-09;a y  ;3;0.007194244604316547
2025-08-09;g g u;3;0.007194244604316547
2025-08-09;p e k;3;0.007194244604316547
2025-08-09;  f o;3;0.007194244604316547
2025-08-09;o o d;3;0.007194244604316547
2025-08-09;  c h;3;0.007194244604316547
2025-08-09;o h a;3;0.007194244604316547
2025-08-09;e n t;3;0.007194244604316547
2025-08-09;n t e;3;0.007194244604316547
2025-08-09;t i k;3;0.007194244604316547
2025-08-09;w a r;3;0.007194244604316547
2025-08-09;i t i;3;0.007194244604316547
2025-08-09;d e m;3;0.007194244604316547
2025-08-09;o l i;3;0.007194244604316547
2025-08-09;e m o;3;0.007194244604316547
2025-08-09;i d e;3;0.007194244604316547
2025-08-09;h a  ;3;0.007194244604316547
2025-08-09;n o h;3;0.007194244604316547
2025-08-09;  p i;3;0.007194244604316547
2025-08-09;n o l;3;0.007194244604316547
2025-08-09;o   j;3;0.014388489208633094
2025-08-09;s i d;3;0.007194244604316547
2025-08-09;t a r;3;0.007194244604316547
2025-08-09;m o  ;3;0.007194244604316547
2025-08-09;p o r;3;0.014388489208633094
2025-08-09;o r  ;3;0.007194244604316547
2025-08-09;l o p;3;0.007194244604316547
2025-08-09;o p o;3;0.007194244604316547
2025-08-09;r o n;3;0.007194244604316547
2025-08-09;d o r;3;0.007194244604316547
2025-08-09;i p a;3;0.007194244604316547
2025-08-09;s i p;3;0.007194244604316547
2025-08-09;k   t;3;0.007194244604316547
2025-08-09;  p u;3;0.007194244604316547
2025-08-09;d u m;3;0.007194244604316547
2025-08-09;l i k;3;0.007194244604316547
2025-08-09;a r t;3;0.007194244604316547
2025-08-09;u b l;3;0.007194244604316547
2025-08-09;o l r;3;0.007194244604316547
2025-08-09;b l i;3;0.007194244604316547
2025-08-09;p u b;3;0.007194244604316547
2025-08-09;l r i;3;0.007194244604316547
2025-08-09;f i k;3;0.007194244604316547
2025-08-09;h   n;3;0.007194244604316547
2025-08-09;p a g;3;0.007194244604316547
2025-08-09;a r y;3;0.007194244604316547
